Price,Ratings,Reviews,Title,edition_type,edition_month,edition_year,Author1,Author2,Author3,Author4,Author5,Author6,Author7,BookCategory1,BookCategory2,Genre1,Genre2
112.0,17,4.2,1891,13,0,2019,3481,2947,2947,2947,2947,2947,2947,10,11,228,262
1613.0,4,3.6,4608,8,10,2000,1689,2947,2947,2947,2947,2947,2947,1,7,359,262
1488.0,1,5.0,3635,13,1,2016,4413,2947,2947,2947,2947,2947,2947,8,12,196,262
443.0,3,3.7,1882,13,0,2018,83,2947,2947,2947,2947,2947,2947,0,12,0,262
470.0,6,5.0,6340,13,10,2016,3697,2947,2947,2947,2947,2947,2947,15,12,56,262
360.0,11,4.8,5826,13,1,2016,4676,2947,2947,2947,2947,2947,2947,2,6,182,262
339.0,14,3.7,5805,13,2,2012,4189,2947,2947,2947,2947,2947,2947,2,6,37,113
204.0,4,4.3,1979,13,0,2010,2219,2947,2947,2947,2947,2947,2947,5,16,98,262
1064.0,3,5.0,4954,13,2,2010,549,2947,2947,2947,2947,2947,2947,15,12,34,262
1399.0,4,4.3,624,13,3,2013,3109,2947,2947,2947,2947,2947,2947,5,16,243,262
1290.66,175,4.4,4733,8,11,1998,4032,2947,2947,2947,2947,2947,2947,0,12,0,262
230.0,3,3.7,231,13,6,2018,3963,2947,2947,2947,2947,2947,2947,5,16,102,363
454.0,153,4.4,2812,13,11,2012,2415,2947,2947,2947,2947,2947,2947,0,12,0,262
215.0,32,3.8,4629,13,12,2005,4032,2947,2947,2947,2947,2947,2947,14,12,314,262
150.0,145,4.2,6464,13,0,2014,2227,663,2947,2947,2947,2947,2947,8,12,196,262
300.0,102,3.7,5312,13,8,2016,1018,2947,2947,2947,2947,2947,2947,5,16,102,363
150.0,2,3.3,2919,13,2,1997,1513,2947,2947,2947,2947,2947,2947,10,11,228,262
535.0,85,4.6,1740,8,10,2018,1774,2947,2947,2947,2947,2947,2947,0,12,0,262
134.0,14,4.8,2925,13,9,2013,1185,2947,2947,2947,2947,2947,2947,10,11,235,262
449.0,5,5.0,3702,13,10,2015,3104,2947,2947,2947,2947,2947,2947,3,12,243,262
169.0,1,5.0,1213,13,4,2017,1368,2947,2947,2947,2947,2947,2947,5,16,102,363
428.0,5,4.0,4497,13,3,2015,2943,3779,2947,2947,2947,2947,2947,4,9,297,262
306.0,17,4.6,6566,13,11,2018,995,2947,2947,2947,2947,2947,2947,0,12,0,262
610.0,127,4.7,2555,8,2,2016,3319,2947,2947,2947,2947,2947,2947,2,6,200,262
321.0,12,4.5,4101,13,7,2014,3449,2201,3522,2947,2947,2947,2947,1,7,80,262
179.0,15,4.3,5823,8,12,2018,4026,4176,2947,2947,2947,2947,2947,14,12,314,262
500.5,3,4.4,5059,13,1,2004,3550,2947,2947,2947,2947,2947,2947,13,12,289,262
269.0,5,3.9,6362,13,11,2007,850,2947,2947,2947,2947,2947,2947,0,12,0,262
493.0,3,5.0,1964,13,5,2018,1966,2947,2947,2947,2947,2947,2947,3,12,196,262
196.0,251,4.2,724,13,10,2018,82,2947,2947,2947,2947,2947,2947,10,11,196,262
452.0,88,4.3,2973,13,12,2018,3608,2947,2947,2947,2947,2947,2947,14,12,0,262
325.0,11,4.2,4727,13,5,2015,2755,3839,2947,2947,2947,2947,2947,10,11,386,262
2742.0,27,4.0,3013,13,10,2015,4512,2947,2947,2947,2947,2947,2947,5,16,27,262
244.0,49,4.0,265,13,3,2013,2491,2947,2947,2947,2947,2947,2947,13,12,38,262
198.0,1684,4.5,5245,13,0,2014,2032,2947,2947,2947,2947,2947,2947,14,12,63,279
284.0,5,3.3,5441,13,0,2009,4197,2241,2947,2947,2947,2947,2947,2,6,333,262
295.0,11,4.2,2964,13,0,2018,843,2947,2947,2947,2947,2947,2947,5,16,0,262
599.0,11,4.2,6046,13,7,2009,876,2947,2947,2947,2947,2947,2947,10,11,228,262
553.0,3,2.9,5123,13,3,2018,850,2947,2947,2947,2947,2947,2947,5,16,0,262
196.0,12,3.6,2002,13,0,2017,1480,2947,2947,2947,2947,2947,2947,3,12,89,262
205.0,33,4.4,616,13,12,2004,1380,2947,2947,2947,2947,2947,2947,0,12,0,262
369.0,16,3.9,4489,13,11,2004,3107,2947,2947,2947,2947,2947,2947,0,12,0,262
499.0,2,4.6,2427,8,1,2008,2617,2947,2947,2947,2947,2947,2947,8,12,386,262
195.0,17,4.0,4749,13,9,2007,3938,2947,2947,2947,2947,2947,2947,4,9,131,262
304.0,2,3.5,37,13,3,2017,1534,2947,2947,2947,2947,2947,2947,3,12,240,262
373.0,15,4.8,6765,8,4,2018,2985,2947,2947,2947,2947,2947,2947,1,7,258,262
552.21,19,4.0,1688,13,4,2018,1917,2947,2947,2947,2947,2947,2947,1,7,175,106
150.0,3,3.3,1387,13,8,2017,1831,2947,2947,2947,2947,2947,2947,5,16,102,363
624.0,2,4.0,4782,13,1,2007,1216,2947,2947,2947,2947,2947,2947,3,12,66,262
270.0,22,3.5,5325,13,12,2016,208,2947,2947,2947,2947,2947,2947,8,12,359,262
185.0,50,4.5,1414,13,12,2018,2341,2947,2947,2947,2947,2947,2947,14,12,314,262
309.0,37,4.1,110,13,7,2012,1470,2947,2947,2947,2947,2947,2947,0,12,0,262
686.0,1,5.0,2349,13,2,2005,4305,2947,2947,2947,2947,2947,2947,1,7,25,362
419.0,4,5.0,698,13,5,2018,2479,2947,2947,2947,2947,2947,2947,14,12,261,230
316.8,34,3.7,951,13,0,2015,673,2947,2947,2947,2947,2947,2947,10,11,198,262
558.0,12,4.5,4817,8,8,2012,2180,2947,2947,2947,2947,2947,2947,13,12,168,262
259.0,7,4.4,5669,13,7,2015,2785,2947,2947,2947,2947,2947,2947,0,12,0,262
147.0,902,4.4,5171,13,9,2019,309,2947,2947,2947,2947,2947,2947,2,6,190,262
188.0,3,4.7,5405,13,0,2012,3860,2947,2947,2947,2947,2947,2947,14,12,314,262
260.0,149,4.8,834,13,12,2017,4451,2947,2947,2947,2947,2947,2947,2,6,38,262
289.0,11,3.9,5588,13,11,2015,4593,2947,2947,2947,2947,2947,2947,0,12,111,262
338.0,36,4.0,4660,13,0,2016,3281,2947,2947,2947,2947,2947,2947,0,12,0,262
910.0,5,4.1,1808,13,5,2013,3532,2947,2947,2947,2947,2947,2947,15,12,346,262
203.0,2,4.0,801,13,11,2002,2219,2947,2947,2947,2947,2947,2947,5,16,0,262
255.0,12,4.8,4306,13,1,2012,2727,2947,2947,2947,2947,2947,2947,5,16,0,262
268.0,6,3.8,5303,13,12,2011,863,2947,2947,2947,2947,2947,2947,5,16,0,262
442.0,1,3.0,4952,13,0,2017,3721,2947,2947,2947,2947,2947,2947,8,12,150,116
400.0,9,4.8,5627,13,6,2018,817,2947,2947,2947,2947,2947,2947,2,6,84,262
1669.0,4,3.9,2834,7,11,2014,1027,2947,2947,2947,2947,2947,2947,1,7,331,262
1916.0,1,4.0,6695,8,11,2014,2990,2947,2947,2947,2947,2947,2947,0,12,200,262
276.0,24,4.1,4264,13,2,2012,3023,2947,2947,2947,2947,2947,2947,14,12,314,262
2511.0,2,5.0,2074,13,4,2010,2691,2947,2947,2947,2947,2947,2947,10,11,114,262
270.0,8,4.3,1195,13,10,2017,1633,2947,2947,2947,2947,2947,2947,14,12,314,262
235.0,5,3.6,3894,13,1,2018,2219,2947,2947,2947,2947,2947,2947,5,16,102,363
449.0,2,2.5,651,13,12,2018,4529,2947,2947,2947,2947,2947,2947,4,9,334,262
69.0,4,3.0,6489,13,4,2017,3102,2947,2947,2947,2947,2947,2947,10,11,73,262
415.0,3,5.0,3285,13,5,2018,4444,2947,2947,2947,2947,2947,2947,0,12,0,262
367.0,1,5.0,899,13,10,2017,1465,1485,2947,2947,2947,2947,2947,1,7,46,262
483.0,4,5.0,4911,13,3,2009,4423,2947,2947,2947,2947,2947,2947,3,12,87,262
279.0,38,4.0,5721,13,0,2019,4127,2947,2947,2947,2947,2947,2947,5,16,193,262
199.0,3,3.5,5182,13,5,2015,4004,2947,2947,2947,2947,2947,2947,14,12,314,262
350.0,12,4.1,4256,13,7,2013,4557,2947,2947,2947,2947,2947,2947,15,12,38,262
460.0,1,3.0,1930,13,9,2013,3469,2947,2947,2947,2947,2947,2947,4,9,127,262
983.0,2,2.9,5196,13,6,1997,2246,2947,2947,2947,2947,2947,2947,0,12,0,262
1000.0,2,5.0,5764,13,10,2009,1823,2947,2947,2947,2947,2947,2947,8,12,286,262
324.0,35,4.1,3231,13,1,2013,4567,2947,2947,2947,2947,2947,2947,1,7,38,262
479.0,15,4.0,3158,13,0,1995,1237,2947,2947,2947,2947,2947,2947,10,11,247,262
963.0,1,5.0,237,13,7,2014,1300,1084,2947,2947,2947,2947,2947,0,12,0,262
449.0,6,3.1,552,13,10,2004,122,2947,2947,2947,2947,2947,2947,3,12,243,262
112.0,45,4.6,4120,13,5,2013,2375,2947,2947,2947,2947,2947,2947,10,11,225,234
384.0,4,4.5,1059,13,9,2016,2225,2947,2947,2947,2947,2947,2947,4,9,159,262
624.0,1,5.0,4785,13,11,2013,1216,2947,2947,2947,2947,2947,2947,3,12,89,262
396.0,85,4.2,1393,8,5,2018,2213,2947,2947,2947,2947,2947,2947,2,6,38,262
948.0,1,5.0,4623,13,6,2006,4238,2947,2947,2947,2947,2947,2947,15,12,14,262
499.0,8,4.5,2757,13,11,2010,3109,2947,2947,2947,2947,2947,2947,3,12,243,262
1399.0,1,5.0,1652,13,0,2017,3113,2947,2947,2947,2947,2947,2947,4,9,94,262
299.0,4,5.0,3202,8,11,2017,2712,2947,2947,2947,2947,2947,2947,8,12,10,262
988.0,1,4.0,6588,8,2,2013,1957,2947,2947,2947,2947,2947,2947,8,12,175,106
352.0,7,3.2,3583,13,4,2015,2426,2947,2947,2947,2947,2947,2947,8,12,80,262
145.0,13,3.5,2409,13,3,2011,3295,2947,2947,2947,2947,2947,2947,5,16,62,262
407.0,21,4.7,128,13,7,2017,2092,2947,2947,2947,2947,2947,2947,4,9,29,262
198.0,3,4.0,1749,13,12,1995,3647,2947,2947,2947,2947,2947,2947,5,16,102,363
1398.0,1,4.0,2236,13,8,2018,2856,2947,2947,2947,2947,2947,2947,3,12,193,262
1250.0,1,5.0,2916,13,12,2018,3806,2947,2947,2947,2947,2947,2947,10,11,228,262
399.0,1,5.0,6015,13,8,2018,3701,2947,2947,2947,2947,2947,2947,0,12,0,262
180.0,15,4.4,4065,13,8,2019,4242,2363,2947,2947,2947,2947,2947,2,6,373,262
250.0,22,3.8,4375,13,1,2010,1728,2947,2947,2947,2947,2947,2947,14,12,202,262
993.0,1,4.0,3450,13,1,2018,3730,2947,2947,2947,2947,2947,2947,13,12,168,262
161.0,8,3.6,5801,13,11,2010,328,2947,2947,2947,2947,2947,2947,3,12,87,262
450.0,1,5.0,3451,13,8,2019,1604,2947,2947,2947,2947,2947,2947,2,6,38,262
120.0,46,3.1,277,13,4,2014,3047,2947,2947,2947,2947,2947,2947,14,12,314,262
355.0,9,4.3,546,13,0,2002,122,2947,2947,2947,2947,2947,2947,8,12,243,262
295.0,25,4.1,6773,13,5,2012,980,2947,2947,2947,2947,2947,2947,0,12,0,262
899.0,4,4.1,2545,13,4,2019,4471,2947,2947,2947,2947,2947,2947,13,12,121,262
981.0,3,4.6,5985,8,1,2016,159,2947,2947,2947,2947,2947,2947,8,12,80,262
55.0,24,4.7,2781,8,1,2009,2375,2947,2947,2947,2947,2947,2947,10,11,225,234
417.0,13,3.6,5231,13,4,2014,1835,2947,2947,2947,2947,2947,2947,0,12,0,262
1034.0,2,4.0,6110,13,7,2017,250,2947,2947,2947,2947,2947,2947,15,12,274,262
440.0,26,4.0,5827,13,9,2016,4503,2947,2947,2947,2947,2947,2947,10,11,235,262
1600.0,34,4.8,1379,13,9,2017,2685,2947,2947,2947,2947,2947,2947,4,9,92,262
379.0,33,4.1,5804,13,1,2017,1914,2947,2947,2947,2947,2947,2947,14,12,180,262
150.0,20,4.0,6509,13,7,2010,4247,2947,2947,2947,2947,2947,2947,2,6,179,262
224.0,2,4.5,6266,13,1,2017,1097,2947,2947,2947,2947,2947,2947,1,7,80,262
1824.0,10,5.0,891,8,12,2008,632,2947,2947,2947,2947,2947,2947,15,12,245,262
184.0,3,5.0,5864,13,11,2017,78,2947,2947,2947,2947,2947,2947,5,16,314,262
179.0,5,4.0,4597,13,2,2010,3784,2947,2947,2947,2947,2947,2947,1,7,204,262
420.0,1,5.0,4775,13,3,2016,3253,2947,2947,2947,2947,2947,2947,13,12,168,262
350.0,48,3.8,1566,13,12,2016,2126,2947,2947,2947,2947,2947,2947,4,9,297,262
596.0,1,5.0,2284,13,0,2015,306,2947,2947,2947,2947,2947,2947,10,11,74,262
1200.0,8,3.7,2686,13,9,2011,1353,2947,2947,2947,2947,2947,2947,4,9,334,262
319.0,11,4.3,462,13,7,2011,2734,1998,2947,2947,2947,2947,2947,15,12,83,262
490.0,3,4.5,4682,13,0,2001,4709,2947,2947,2947,2947,2947,2947,4,9,130,262
695.0,37,4.9,6317,13,6,2015,4203,2947,2947,2947,2947,2947,2947,3,12,243,262
2098.67,6,4.6,2268,8,3,2003,1213,2947,2947,2947,2947,2947,2947,15,12,284,262
1078.0,1,5.0,2126,13,0,2016,1584,2947,2947,2947,2947,2947,2947,15,12,346,262
266.0,11,4.9,761,13,5,2015,2460,2947,2947,2947,2947,2947,2947,3,12,89,262
1496.0,2,4.0,737,13,2,2018,498,2947,2947,2947,2947,2947,2947,15,12,177,262
319.0,2,4.1,4675,13,1,2000,835,2947,2947,2947,2947,2947,2947,0,12,0,262
387.0,154,4.3,1632,13,2,2014,3003,2947,2947,2947,2947,2947,2947,10,11,225,234
532.25,1,5.0,6556,13,11,2017,630,2947,2947,2947,2947,2947,2947,1,7,258,262
639.0,5,3.6,1180,13,7,2004,3887,2947,2947,2947,2947,2947,2947,3,12,107,262
235.0,5,3.4,5613,13,2,2017,1783,2947,2947,2947,2947,2947,2947,5,16,0,262
641.0,4,4.5,2234,13,7,2006,2727,2947,2947,2947,2947,2947,2947,5,16,0,262
399.0,9,4.1,4601,13,1,2005,2788,2947,2947,2947,2947,2947,2947,0,12,0,262
398.0,10,5.0,498,13,10,2018,995,2947,2947,2947,2947,2947,2947,1,7,25,362
210.0,11,3.7,5423,13,2,2015,3761,2947,2947,2947,2947,2947,2947,0,12,0,262
154.0,14,4.7,2924,13,9,2013,1185,2947,2947,2947,2947,2947,2947,10,11,235,262
722.37,2,4.5,3125,13,1,2016,1675,2947,2947,2947,2947,2947,2947,3,12,243,262
960.0,3,5.0,4413,13,10,2015,823,2947,2947,2947,2947,2947,2947,4,9,147,262
185.0,163,3.8,769,13,11,2016,2205,2947,2947,2947,2947,2947,2947,2,6,38,262
2145.0,2,5.0,1705,13,12,2017,4531,2947,2947,2947,2947,2947,2947,4,9,220,262
563.0,1,4.0,2944,13,7,2012,4385,2947,2947,2947,2947,2947,2947,13,12,168,262
845.75,3,5.0,3716,13,0,2004,1141,2947,2947,2947,2947,2947,2947,4,9,131,262
299.0,19,4.9,3028,13,12,2017,2095,2947,2947,2947,2947,2947,2947,5,16,68,262
1550.0,7,3.8,4057,13,12,2017,3936,2947,2947,2947,2947,2947,2947,4,9,334,262
999.0,4,4.7,3460,8,5,2017,4343,647,2714,2947,2947,2947,2947,3,12,286,262
345.0,29,4.1,6689,13,8,2014,111,2947,2947,2947,2947,2947,2947,3,12,89,262
118.29,29,4.1,4163,13,2,2008,4087,2947,2947,2947,2947,2947,2947,14,12,314,262
399.0,98,3.8,4386,13,12,2007,1493,2947,2947,2947,2947,2947,2947,5,16,98,262
142.0,146,4.3,94,13,8,2018,4017,2947,2947,2947,2947,2947,2947,14,12,314,262
2570.0,3,5.0,1537,8,2,2014,4649,2947,2947,2947,2947,2947,2947,8,12,177,262
323.9,42,4.6,5401,8,6,2010,661,2947,2947,2947,2947,2947,2947,2,6,38,262
1350.0,7,4.3,4050,13,6,2013,613,2947,2947,2947,2947,2947,2947,4,9,295,262
632.15,2,5.0,1332,13,7,2011,4457,2947,2947,2947,2947,2947,2947,3,12,243,262
950.0,15,4.5,5118,8,8,2014,1309,2947,2947,2947,2947,2947,2947,13,12,209,262
520.0,2,4.0,3273,13,9,2016,770,2073,2947,2947,2947,2947,2947,4,9,94,262
564.4,1,3.0,5048,13,12,2018,2236,2947,2947,2947,2947,2947,2947,14,12,98,262
474.0,37,4.7,3581,8,8,2019,277,2947,2947,2947,2947,2947,2947,2,6,38,262
200.0,15,3.9,4072,13,3,2015,787,2398,2947,2947,2947,2947,2947,5,16,61,188
269.0,7,4.4,2766,13,2,2010,3674,2947,2947,2947,2947,2947,2947,2,6,38,262
514.0,35,4.0,6519,13,4,2017,2443,2947,2947,2947,2947,2947,2947,15,12,83,262
90.0,31,4.3,2733,13,2,2014,3853,2947,2947,2947,2947,2947,2947,14,12,314,262
590.0,1,4.0,4218,8,11,2014,1372,1371,2947,2947,2947,2947,2947,3,12,89,262
452.0,1,5.0,4955,8,7,2019,4597,2947,2947,2947,2947,2947,2947,0,12,267,262
581.0,5,4.0,5269,13,1,2004,1997,2947,2947,2947,2947,2947,2947,1,7,107,262
309.0,6,4.1,3317,8,2,2017,135,2947,2947,2947,2947,2947,2947,13,12,204,262
299.0,1,1.0,4111,12,11,1996,1760,2947,2947,2947,2947,2947,2947,14,12,314,262
175.0,44,4.2,3069,13,5,2015,348,2947,2947,2947,2947,2947,2947,14,12,314,262
399.0,11,3.7,4421,13,9,2019,4087,2947,2947,2947,2947,2947,2947,14,12,314,262
814.0,4,3.4,2370,13,11,2012,4335,2947,2947,2947,2947,2947,2947,8,12,281,262
518.73,1,5.0,3038,13,8,2016,2488,2947,2947,2947,2947,2947,2947,10,11,366,262
460.0,11,4.4,3789,13,11,2008,3506,2947,2947,2947,2947,2947,2947,10,11,235,262
690.0,2,5.0,5,13,11,2014,51,2947,2947,2947,2947,2947,2947,1,7,175,106
270.0,199,4.6,3219,13,4,2012,2074,2947,2947,2947,2947,2947,2947,14,12,314,262
374.25,25,4.3,5952,13,9,2019,4353,2947,2947,2947,2947,2947,2947,5,16,98,262
195.0,6,3.9,1989,13,0,2019,1115,2947,2947,2947,2947,2947,2947,10,11,70,262
763.0,1,5.0,2666,13,10,1986,1772,2947,2947,2947,2947,2947,2947,1,7,258,262
198.0,1,4.0,5478,13,6,2012,850,2947,2947,2947,2947,2947,2947,0,12,0,262
499.0,163,4.2,5397,13,10,2017,1156,2947,2947,2947,2947,2947,2947,8,12,324,262
189.0,2,4.5,5060,13,0,2010,2653,2947,2947,2947,2947,2947,2947,0,12,0,262
5437.0,2,3.9,1710,13,7,2016,2991,2947,2947,2947,2947,2947,2947,15,12,346,262
299.0,2,4.0,4762,13,1,2005,2040,2947,2947,2947,2947,2947,2947,0,12,0,262
398.44,2,5.0,5737,13,11,2016,1295,2947,2947,2947,2947,2947,2947,4,9,41,262
1094.0,4,4.4,1810,13,5,2018,1228,2947,2947,2947,2947,2947,2947,10,11,386,262
238.0,34,4.6,681,13,7,2019,2351,2947,2947,2947,2947,2947,2947,5,16,102,363
280.0,1,5.0,3977,13,6,2018,2721,2947,2947,2947,2947,2947,2947,5,16,102,363
629.0,2,4.5,3310,13,5,2010,4589,2947,2947,2947,2947,2947,2947,15,12,38,262
1199.0,3,3.9,6386,17,12,2017,4452,2947,2947,2947,2947,2947,2947,1,7,258,262
489.0,65,4.4,4941,13,5,2014,1421,2947,2947,2947,2947,2947,2947,13,12,211,262
262.0,1,3.0,3655,12,5,1989,1231,2947,2947,2947,2947,2947,2947,1,7,313,262
557.0,2,5.0,2908,2,10,2014,256,2947,2947,2947,2947,2947,2947,10,11,165,262
634.0,58,4.5,5363,13,1,2009,2152,2947,2947,2947,2947,2947,2947,0,12,0,262
357.0,157,4.2,356,8,0,2016,1189,2947,2947,2947,2947,2947,2947,2,6,204,262
749.0,29,4.5,496,13,12,2012,4639,2947,2947,2947,2947,2947,2947,8,12,158,262
1154.0,1,4.0,6183,13,8,1991,1978,2947,2947,2947,2947,2947,2947,1,7,258,262
496.23,3,1.4,3755,13,11,2015,0,4097,2947,2947,2947,2947,2947,10,11,114,262
596.0,1,5.0,2283,13,2,2014,3882,2947,2947,2947,2947,2947,2947,10,11,70,262
265.0,25,4.2,2483,13,4,2010,2968,2947,2947,2947,2947,2947,2947,13,12,204,262
446.0,6,4.0,2672,13,7,2004,1710,2947,2947,2947,2947,2947,2947,5,16,102,363
131.0,4,3.9,4310,13,4,2014,3909,2947,2947,2947,2947,2947,2947,10,11,171,262
185.0,66,4.3,4651,13,10,2016,368,2947,2947,2947,2947,2947,2947,5,16,102,363
295.0,1,4.0,425,13,9,2002,3458,2947,2947,2947,2947,2947,2947,15,12,101,262
324.0,6,4.0,3073,13,6,2018,1259,2947,2947,2947,2947,2947,2947,0,12,16,262
399.0,16,4.5,1371,13,0,2018,191,2947,2947,2947,2947,2947,2947,13,12,59,262
98.0,5,3.4,1014,13,7,2014,1534,1904,2947,2947,2947,2947,2947,3,12,240,262
239.0,1,4.0,1203,13,5,2013,739,2947,2947,2947,2947,2947,2947,1,7,175,106
963.0,6,5.0,170,13,1,2017,638,2947,2947,2947,2947,2947,2947,8,12,80,262
1205.0,3,5.0,4946,13,10,2010,1129,2947,2947,2947,2947,2947,2947,15,12,345,262
607.0,2,5.0,3025,8,11,2015,2482,2947,2947,2947,2947,2947,2947,8,12,88,262
229.0,107,4.8,6663,13,3,2012,2362,2947,2947,2947,2947,2947,2947,2,6,38,262
150.0,73,4.2,6271,13,11,2018,4034,2947,2947,2947,2947,2947,2947,10,11,102,363
420.89,5,4.4,2972,13,8,2013,1933,2947,2947,2947,2947,2947,2947,8,12,38,262
549.0,2,5.0,5522,13,8,2006,2752,2947,2947,2947,2947,2947,2947,2,6,124,262
244.0,8,4.2,5960,13,10,2011,980,2947,2947,2947,2947,2947,2947,5,16,102,363
247.0,218,3.8,4434,13,11,2016,4032,2947,2947,2947,2947,2947,2947,5,16,98,262
389.0,203,4.4,6565,13,12,2014,3468,2947,2947,2947,2947,2947,2947,3,12,286,262
456.0,12,4.3,3320,8,2,2018,3446,2947,2947,2947,2947,2947,2947,10,11,292,262
1242.0,1,5.0,2310,13,11,2015,2715,2947,2947,2947,2947,2947,2947,15,12,372,262
448.99,5,3.3,6102,13,12,2011,1647,2947,2947,2947,2947,2947,2947,8,12,193,262
142.0,20,4.0,6418,13,7,2018,223,2947,2947,2947,2947,2947,2947,14,12,314,262
374.0,9,4.5,5766,13,7,2002,3454,2947,2947,2947,2947,2947,2947,15,12,101,262
298.0,168,4.5,2753,13,10,2017,1914,2947,2947,2947,2947,2947,2947,5,16,180,262
799.0,1,5.0,402,13,8,1980,1232,2947,2947,2947,2947,2947,2947,1,7,15,262
445.0,2,5.0,2832,19,8,2017,3768,2947,2947,2947,2947,2947,2947,10,11,313,262
605.0,2,5.0,2028,13,0,1994,4239,2947,2947,2947,2947,2947,2947,8,12,161,262
933.0,8,4.0,4440,8,10,2015,3039,2947,2947,2947,2947,2947,2947,0,12,0,262
247.0,3,4.4,5502,13,6,2019,2363,2947,2947,2947,2947,2947,2947,14,12,314,262
416.0,1,5.0,1636,13,9,2019,3439,1068,2947,2947,2947,2947,2947,10,11,235,262
238.0,4,4.5,10,13,6,2015,692,2947,2947,2947,2947,2947,2947,0,12,0,262
1433.0,14,4.8,3196,13,7,2012,2651,2947,2947,2947,2947,2947,2947,3,12,25,362
334.0,6,4.5,2650,12,4,2016,2475,2947,2947,2947,2947,2947,2947,14,12,314,262
799.0,6,3.9,670,13,5,2013,3178,2947,2947,2947,2947,2947,2947,3,12,145,321
345.0,2,4.5,3558,13,1,2012,862,2947,2947,2947,2947,2947,2947,13,12,168,262
279.0,113,3.7,4136,13,10,2015,4032,2947,2947,2947,2947,2947,2947,0,12,0,262
287.0,24,4.1,6100,13,8,2014,2000,2947,2947,2947,2947,2947,2947,5,16,98,262
691.0,2,5.0,970,13,0,2013,4116,2947,2947,2947,2947,2947,2947,10,11,227,262
395.0,1,5.0,2135,8,7,1998,1398,2947,2947,2947,2947,2947,2947,3,12,98,262
590.0,114,4.6,662,8,7,2008,113,2947,2947,2947,2947,2947,2947,3,12,87,262
263.0,67,4.4,5717,13,12,2005,4032,2947,2947,2947,2947,2947,2947,0,12,0,262
69.0,44,4.1,1719,13,9,2017,1185,2947,2947,2947,2947,2947,2947,1,7,175,106
676.0,11,4.4,581,13,7,2016,541,2947,2947,2947,2947,2947,2947,0,12,0,262
205.0,5,4.1,1470,13,11,2011,1831,2947,2947,2947,2947,2947,2947,5,16,98,262
392.0,33,4.6,3607,13,9,2018,3388,2947,2947,2947,2947,2947,2947,2,6,347,262
177.0,2,4.5,5753,13,5,2018,1831,2947,2947,2947,2947,2947,2947,5,16,0,262
850.44,32,4.6,4431,8,11,2016,4337,2947,2947,2947,2947,2947,2947,8,12,359,262
309.0,1,4.0,1438,13,2,2018,3514,2947,2947,2947,2947,2947,2947,4,9,96,213
369.0,21,4.3,948,13,4,2007,1684,2947,2947,2947,2947,2947,2947,10,11,171,262
555.0,9,4.7,5824,8,10,2018,218,4219,2947,2947,2947,2947,2947,2,6,139,262
364.0,1,5.0,2835,13,10,2017,4310,2947,2947,2947,2947,2947,2947,1,7,25,362
304.0,351,4.5,4966,13,2,2013,2675,2947,2947,2947,2947,2947,2947,13,12,0,262
449.0,28,4.1,5353,13,4,2016,2727,2947,2947,2947,2947,2947,2947,0,12,0,262
299.0,16,4.3,2755,13,10,2018,457,2947,2947,2947,2947,2947,2947,13,12,302,262
258.0,171,4.0,5117,13,7,2014,3608,2947,2947,2947,2947,2947,2947,5,16,0,262
229.0,14,4.3,6221,13,2,2005,4312,2947,2947,2947,2947,2947,2947,0,12,0,262
299.0,1,5.0,3166,13,6,2019,2585,2947,2947,2947,2947,2947,2947,14,12,314,262
557.0,2,2.8,1434,13,11,2013,1666,2947,2947,2947,2947,2947,2947,15,12,61,188
349.0,12,4.8,1426,8,2,2018,555,1117,4559,2947,2947,2947,2947,2,6,373,262
561.0,1,4.0,2996,13,10,1990,685,2947,2947,2947,2947,2947,2947,1,7,25,362
169.0,76,4.0,4002,13,8,2017,1831,2947,2947,2947,2947,2947,2947,5,16,98,262
379.0,4,4.3,5380,13,11,2004,1524,2947,2947,2947,2947,2947,2947,14,12,311,262
391.0,1,4.0,5877,13,4,2014,2439,2947,2947,2947,2947,2947,2947,0,12,0,262
1100.0,5,4.7,2084,6,5,2014,2208,2947,2947,2947,2947,2947,2947,10,11,173,262
353.0,57,4.3,2450,12,6,1986,2417,2947,2947,2947,2947,2947,2947,2,6,204,262
1001.0,1,5.0,4934,13,4,2017,2091,2947,2947,2947,2947,2947,2947,3,12,102,363
954.0,3,4.6,4006,13,0,1996,4702,2947,2947,2947,2947,2947,2947,13,12,26,262
689.0,1,5.0,3970,8,5,2014,1746,2947,2947,2947,2947,2947,2947,3,12,175,106
364.0,60,4.4,975,13,7,2003,4087,2947,2947,2947,2947,2947,2947,8,12,314,262
260.0,1,5.0,4238,13,12,2016,3175,2947,2947,2947,2947,2947,2947,15,12,345,262
124.0,3,4.3,5995,13,9,2007,2541,2947,2947,2947,2947,2947,2947,2,6,38,262
369.0,61,4.4,2897,13,11,2016,130,2947,2947,2947,2947,2947,2947,15,12,346,262
323.52,17,4.6,986,13,10,2014,4262,2947,2947,2947,2947,2947,2947,14,12,314,262
382.0,4,5.0,3060,13,4,2018,2003,2947,2947,2947,2947,2947,2947,2,6,330,262
150.0,15,3.8,2020,13,9,2013,851,2947,2947,2947,2947,2947,2947,8,12,196,262
681.0,9,3.5,4280,13,9,1975,4226,2947,2947,2947,2947,2947,2947,10,11,114,262
170.0,2,4.5,2884,13,1,2013,4324,2947,2947,2947,2947,2947,2947,5,16,102,363
